"","Schedule ID","TaskName","Experiment ID","SubjectID","SubjectTrialNumber","WordColour","Word","Colour","Ink_name","TrialType","Language","Stroop","Block","Sound","Accuracy","RT"
"101",16496957,"AccuracyCoding",59570,4515754,101,"ankabout_orange","ankabout","orange","bourtoukalij","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-bourtoukalij-101-2.weba","Correct",NA
"102",16496957,"AccuracyCoding",59570,4515754,102,"hasan_pink","hasan","pink","zahri","Repetition","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-zahri-102-2.weba","Correct",1774
"103",16496957,"AccuracyCoding",59570,4515754,103,"spider_blue","spider","blue","blue","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-blue-103-2.weba","Correct",1379
"104",16496957,"AccuracyCoding",59570,4515754,104,"hasan_pink","hasan","pink","zahri","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-zahri-104-2.weba","Correct",1261
"105",16496957,"AccuracyCoding",59570,4515754,105,"spider_orange","spider","orange","orange","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-orange-105-2.weba","Correct",1910
"106",16496957,"AccuracyCoding",59570,4515754,106,"samkeh_blue","samkeh","blue","azraq","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-azraq-106-2.weba","Incorrect Language",1075
"107",16496957,"AccuracyCoding",59570,4515754,107,"hasan_orange","hasan","orange","bourtoukalij","Repetition","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-bourtoukalij-107-2.weba","Correct",1194
"108",16496957,"AccuracyCoding",59570,4515754,108,"fish_blue","fish","blue","blue","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-blue-108-2.weba","Correct",1436
"109",16496957,"AccuracyCoding",59570,4515754,109,"horse_pink","horse","pink","pink","Repetition","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-pink-109-2.weba","No/Other Sound",NA
"110",16496957,"AccuracyCoding",59570,4515754,110,"ankabout_orange","ankabout","orange","bourtoukalij","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-bourtoukalij-110-2.weba","No/Other Sound",NA
"111",16496957,"AccuracyCoding",59570,4515754,111,"fish_pink","fish","pink","pink","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-pink-111-2.weba","Correct",1758
"112",16496957,"AccuracyCoding",59570,4515754,112,"hasan_orange","hasan","orange","bourtoukalij","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-bourtoukalij-112-2.weba","Correct",913
"113",16496957,"AccuracyCoding",59570,4515754,113,"ankabout_pink","ankabout","pink","zahri","Repetition","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-zahri-113-2.weba","No/Other Sound",NA
"114",16496957,"AccuracyCoding",59570,4515754,114,"fish_orange","fish","orange","orange","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-orange-114-2.weba","No/Other Sound",NA
"115",16496957,"AccuracyCoding",59570,4515754,115,"hasan_blue","hasan","blue","azraq","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-azraq-115-2.weba","Correct",2038
"116",16496957,"AccuracyCoding",59570,4515754,116,"samkeh_pink","samkeh","pink","zahri","Repetition","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-zahri-116-2.weba","Correct",1664
"117",16496957,"AccuracyCoding",59570,4515754,117,"horse_blue","horse","blue","blue","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-blue-117-2.weba","Correct",1183
"118",16496957,"AccuracyCoding",59570,4515754,118,"samkeh_orange","samkeh","orange","bourtoukalij","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-bourtoukalij-118-2.weba","No/Other Sound",NA
"119",16496957,"AccuracyCoding",59570,4515754,119,"horse_blue","horse","blue","blue","Switch","English","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-blue-119-2.weba","Correct",1191
"120",16496957,"AccuracyCoding",59570,4515754,120,"ankabout_pink","ankabout","pink","zahri","Switch","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-zahri-120-2.weba","Correct",2107
"121",16496957,"AccuracyCoding",59570,4515754,121,"hasan_blue","hasan","blue","azraq","Repetition","Arabic","Neutral","Animals","59570-2-4515754-task-k8ru-15226855-azraq-121-2.weba","Correct",1399
"122",16496957,"AccuracyCoding",59570,4515754,123,"orange_pink","orange","pink","pink","Switch","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-pink-124-2.weba","Correct",1035
"123",16496957,"AccuracyCoding",59570,4515754,124,"pink_orange","pink","orange","orange","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-orange-125-2.weba","Correct",1354
"124",16496957,"AccuracyCoding",59570,4515754,125,"orange_pink","orange","pink","pink","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-pink-126-2.weba","No/Other Sound",NA
"125",16496957,"AccuracyCoding",59570,4515754,126,"blue_orange","blue","orange","orange","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-orange-127-2.weba","No/Other Sound",1582
"126",16496957,"AccuracyCoding",59570,4515754,127,"zahri_blue","zahri","blue","azraq","Switch","Arabic","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-azraq-128-2.weba","No/Other Sound",NA
"127",16496957,"AccuracyCoding",59570,4515754,128,"blue_pink","blue","pink","pink","Switch","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-pink-129-2.weba","Correct",1146
"128",16496957,"AccuracyCoding",59570,4515754,129,"pink_orange","pink","orange","orange","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-orange-130-2.weba","No/Other Sound",NA
"129",16496957,"AccuracyCoding",59570,4515754,130,"orange_pink","orange","pink","pink","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-pink-131-2.weba","Correct",964
"130",16496957,"AccuracyCoding",59570,4515754,131,"azraq_orange","azraq","orange","bourtoukalij","Switch","Arabic","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-bourtoukalij-132-2.weba","Correct",1304
"131",16496957,"AccuracyCoding",59570,4515754,132,"pink_blue","pink","blue","blue","Switch","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-blue-133-2.weba","Correct",1283
"132",16496957,"AccuracyCoding",59570,4515754,133,"blue_pink","blue","pink","pink","Repetition","English","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-pink-134-2.weba","Correct",1784
"133",16496957,"AccuracyCoding",59570,4515754,134,"bourtoukalij_blue","bourtoukalij","blue","azraq","Switch","Arabic","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-azraq-135-2.weba","Correct",1064
"134",16496957,"AccuracyCoding",59570,4515754,135,"zahri_orange","zahri","orange","bourtoukalij","Repetition","Arabic","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-bourtoukalij-136-2.weba","Correct",1109
"135",16496957,"AccuracyCoding",59570,4515754,136,"bourtoukalij_blue","bourtoukalij","blue","azraq","Repetition","Arabic","Incongruent","Colours","59570-2-4515754-task-k8ru-15226855-azraq-137-2.weba","Correct",1051
